room_id,hotel_id,room_type,availability,price_per_night
14659,92,Suite,No,52.29788988
14660,92,Single,Yes,170.5515368
14661,92,Single,No,323.234228
14662,92,Single,No,173.722969
14663,92,Suite,Yes,101.6021454
14664,92,Double,Yes,88.64092837
14665,92,Double,Yes,197.1594755
14666,92,Single,No,221.0467896
14667,92,Single,No,414.314106
14668,92,Single,Yes,331.3737849
14669,92,Suite,Yes,484.8401529
14670,92,Double,No,70.62351026
14671,92,Suite,No,302.0173776
14672,92,Suite,Yes,428.0624213
14673,92,Suite,No,68.30239731
14674,92,Double,Yes,476.3606367
14675,92,Suite,Yes,55.60334413
14676,92,Suite,Yes,332.2495649
14677,92,Suite,Yes,97.99491558
14678,92,Single,No,235.0369635
14679,92,Double,Yes,462.1915068
14680,92,Suite,Yes,379.7296892
14681,92,Single,Yes,113.4632234
14682,92,Suite,No,133.4437984
14683,92,Suite,No,354.7608778
14684,92,Single,No,417.6632656
14685,92,Suite,No,300.3099862
14686,92,Single,No,260.4131477
14687,92,Double,Yes,497.0313037
14688,92,Suite,No,71.67331117
14689,92,Suite,No,450.0725938
14690,92,Double,Yes,285.9359642
14691,92,Double,Yes,240.1643635
14692,92,Single,No,90.83598528
14693,92,Single,Yes,128.3121986
14694,92,Double,Yes,197.9670334
14695,92,Single,Yes,169.8484112
14696,92,Suite,Yes,267.7628196
14697,92,Single,No,149.2549373
14698,92,Single,Yes,161.3414579
14699,92,Suite,No,243.6811458
14700,92,Single,Yes,417.5581064
14701,92,Suite,Yes,291.7100577
14702,92,Suite,No,278.6213622
14703,92,Double,Yes,296.5620353
14704,92,Suite,No,377.1061406
14705,92,Single,No,115.0289528
14706,92,Suite,Yes,167.6930478
14707,92,Single,Yes,245.117902
14708,92,Suite,No,178.4472366
14709,92,Single,No,164.9270414
14710,92,Double,Yes,217.0274286
14711,92,Suite,Yes,429.1718995
14712,92,Suite,Yes,178.9545402
14713,92,Suite,No,180.8550065
14714,92,Double,No,262.6687787
14715,92,Double,Yes,62.87077849
14716,92,Double,Yes,492.1299225
14717,92,Suite,No,492.6364007
14718,92,Single,No,383.0297028
14719,92,Double,Yes,410.8788776
14720,92,Single,No,70.16850963
14721,92,Suite,Yes,115.2687129
14722,92,Suite,Yes,384.9369258
14723,92,Suite,No,326.1518442
14724,92,Double,Yes,332.3439002
14725,92,Single,No,113.0024653
14726,92,Double,Yes,86.69012443
14727,92,Double,No,427.5776652
14728,92,Suite,Yes,345.4792257
14729,92,Suite,No,83.62862431
14730,92,Suite,Yes,394.533123
14731,92,Single,No,226.4262826
14732,92,Single,No,213.7924277
14733,92,Double,Yes,484.0771947
14734,92,Double,No,266.7066226
14735,92,Double,Yes,215.2999167
14736,92,Suite,Yes,289.8961619
14737,92,Suite,No,267.8304164
14738,92,Double,Yes,236.4324736
14739,92,Double,No,107.7383223
14740,92,Double,Yes,321.91418
14741,92,Single,Yes,447.8636709
14742,92,Single,No,397.7645829
14743,92,Single,No,274.491889
14744,92,Single,No,325.7170892
14745,92,Suite,No,263.2483575
14746,92,Single,Yes,67.66479612
14747,92,Single,No,237.1948178
14748,92,Double,No,392.5120173
14749,92,Double,Yes,113.9728446
14750,92,Double,No,72.32738118
14751,92,Single,No,93.15520192
14752,92,Single,Yes,418.3503117
14753,92,Single,Yes,454.0983805
14754,92,Single,No,193.4498391
14755,92,Suite,No,486.9107341
14756,92,Suite,Yes,404.9417086
14757,92,Suite,Yes,154.9744897
14758,92,Suite,No,204.9854246
14759,92,Suite,No,459.136054
14760,92,Suite,No,169.2426966
14761,92,Suite,No,496.551007
14762,92,Suite,No,99.05272204
14763,92,Single,Yes,136.2679911
14764,92,Single,Yes,438.7905782
14765,92,Double,No,327.9165945
14766,92,Double,Yes,85.77065148
14767,92,Suite,Yes,382.6631682
14768,92,Single,No,431.1279617
14769,92,Double,No,71.59346017
14770,92,Double,Yes,471.9145257
14771,92,Suite,Yes,250.3303224
14772,92,Single,Yes,401.2390864
14773,92,Double,No,95.75178537
14774,92,Double,Yes,141.7421361
14775,92,Suite,No,423.096632
14776,92,Suite,Yes,123.1710127
14777,92,Single,No,65.6795614
14778,92,Single,Yes,423.6385077
14779,92,Single,Yes,166.4353976
14780,92,Suite,Yes,484.4247568
14781,92,Suite,No,89.36635813
14782,92,Double,No,237.5815799
14783,92,Double,Yes,123.1005866
14784,92,Single,Yes,327.2346581
14785,92,Single,Yes,51.71525259
14786,92,Double,Yes,119.7990506
14787,92,Double,Yes,51.90255629
14788,92,Suite,Yes,58.35585898
14789,92,Single,Yes,321.6986358
14790,92,Double,No,119.6541197
14791,92,Double,Yes,415.3358283
14792,92,Single,No,165.3935135
14793,92,Double,No,257.135909
14794,92,Suite,Yes,66.66523455
14795,92,Double,No,68.69918132
14796,92,Double,Yes,147.6233513
14797,92,Double,Yes,73.81541889
14798,92,Suite,No,298.0245894
14799,92,Suite,No,142.9616637
14800,92,Double,Yes,189.1069114
14801,92,Single,No,346.969506
14802,92,Single,No,398.3856046
14803,92,Double,No,83.16009398
14804,92,Suite,Yes,258.7729546
14805,92,Double,No,262.7653159
14806,92,Suite,Yes,146.657509
14807,92,Single,Yes,494.6956143
14808,92,Single,No,396.2377179
14809,92,Single,No,292.2210538
14810,92,Double,No,275.8438142
14811,92,Double,No,466.4081015
14812,92,Single,Yes,422.262356
14813,92,Single,No,251.1150992
14814,92,Suite,No,55.01911214
14815,92,Single,Yes,189.7363436
14816,92,Single,No,152.6051879
14817,92,Double,No,80.70872716
14818,92,Double,Yes,280.0043284
14819,92,Double,Yes,183.7681134
14820,92,Suite,No,168.7032805
14821,92,Single,Yes,112.5079646
14822,92,Double,Yes,253.7914546
14823,92,Single,No,422.2997164
14824,92,Single,Yes,363.7069337
14825,92,Suite,No,221.1115967
14826,92,Single,Yes,114.8665648
14827,92,Suite,No,71.90137223
14828,92,Double,Yes,106.7232275
14829,92,Suite,No,176.8122107
14830,92,Double,No,386.0303322
14831,92,Suite,No,316.0484322
14832,92,Suite,No,475.7175025
14833,92,Suite,No,408.4169527
14834,92,Single,Yes,372.4329977
14835,92,Double,Yes,351.7947956
14836,92,Double,Yes,468.2561905
14837,92,Suite,Yes,483.5216245
14838,92,Double,No,98.10414063
14839,92,Suite,Yes,247.5120436
14840,92,Single,Yes,136.606784
14841,92,Suite,No,490.3373439
14842,92,Suite,Yes,456.335778
14843,92,Single,Yes,445.2382698
14844,92,Single,Yes,367.3099945
14845,92,Suite,No,292.9545036
14846,92,Single,No,386.7702145
14847,92,Double,No,256.9124471
14848,92,Suite,Yes,472.2298626
14849,92,Suite,No,256.643349
14850,92,Suite,Yes,226.6649308
14851,92,Single,Yes,481.1040578
14852,92,Suite,Yes,378.8387715
14853,92,Double,No,246.6818636
14854,92,Double,Yes,166.9440864
14855,92,Suite,Yes,89.05499453
14856,92,Single,No,459.0997265
14857,92,Suite,Yes,496.7744236
14858,92,Single,Yes,366.7165343
14859,92,Single,Yes,399.1088284
14860,92,Single,Yes,422.2715308
14861,92,Suite,No,334.6622015
14862,92,Double,Yes,371.6708644
14863,92,Double,Yes,123.2597955
14864,92,Suite,No,204.6255372
14865,92,Single,No,188.5598628
14866,92,Single,Yes,348.7395567
14867,92,Suite,Yes,359.2304943
14868,92,Single,No,277.8961992
14869,92,Double,No,166.3530659
14870,92,Single,No,351.5499156
14871,92,Suite,No,165.2139112
14872,93,Suite,Yes,239.8907414
14873,93,Suite,No,329.4064874
14874,93,Suite,Yes,160.0439414
14875,93,Suite,No,70.75756614
14876,93,Suite,No,371.9367476
14877,93,Suite,Yes,98.4749648
14878,93,Suite,No,75.00230017
14879,93,Single,Yes,441.1123359
14880,93,Double,Yes,476.7888019
14881,93,Single,No,64.38271403
14882,93,Suite,No,52.7250875
14883,93,Single,Yes,55.7680808
14884,93,Suite,No,399.0551627
14885,93,Single,Yes,110.0541398
14886,93,Single,Yes,496.9864746
14887,93,Double,Yes,149.2748599
14888,93,Suite,Yes,392.4520295
14889,93,Double,Yes,116.1438887
14890,93,Single,No,307.9111272
14891,93,Suite,No,161.2847052
14892,93,Suite,Yes,212.8778042
14893,93,Single,No,124.3098704
14894,93,Double,No,238.4694505
14895,93,Single,Yes,117.3355397
14896,93,Suite,No,267.1051366
14897,93,Double,No,205.6066233
14898,93,Double,Yes,266.6408623
14899,93,Double,Yes,57.51572542
14900,93,Double,Yes,387.1187708
14901,93,Double,Yes,77.62089953
14902,93,Suite,No,463.6762519
14903,93,Single,No,491.840053
14904,93,Single,No,437.5024486
14905,93,Suite,Yes,271.7272885
14906,93,Single,No,253.7572843
14907,93,Suite,Yes,189.6387004
14908,93,Double,Yes,443.0321662
14909,93,Single,Yes,461.6528215
14910,93,Suite,No,345.7477537
14911,93,Suite,Yes,391.0074562
14912,93,Suite,No,138.7642937
14913,93,Single,Yes,431.8419839
14914,93,Single,Yes,439.3966738
14915,93,Double,No,177.1365169
14916,93,Suite,No,478.8285464
14917,93,Suite,No,50.94998409
14918,93,Double,No,369.6316651
14919,93,Single,No,316.5608378
14920,93,Single,Yes,188.8013566
14921,93,Double,Yes,454.7075159
14922,93,Double,Yes,124.6750009
14923,93,Single,No,449.3851391
14924,93,Double,Yes,84.38731938
14925,93,Double,No,323.2665848
14926,93,Single,Yes,178.1558123
14927,93,Suite,No,313.9312991
14928,93,Single,Yes,238.1243188
14929,93,Suite,No,129.3591155
14930,93,Single,Yes,437.9935944
14931,93,Suite,No,413.1245133
14932,93,Single,Yes,379.8078205
14933,93,Single,No,142.6880159
14934,93,Single,Yes,184.3010873
14935,93,Double,No,253.9832268
14936,93,Single,Yes,80.24868655
14937,93,Double,Yes,493.6984411
14938,93,Suite,Yes,115.4727579
14939,93,Double,Yes,444.4303024
14940,93,Suite,No,58.22306284
14941,93,Double,Yes,480.0687623
14942,93,Suite,No,400.9934782
14943,93,Single,Yes,423.895663
14944,93,Suite,Yes,427.4022059
14945,93,Single,Yes,264.2301277
14946,93,Suite,Yes,75.48400381
14947,93,Double,Yes,63.02250186
14948,93,Double,No,186.8220936
14949,93,Double,No,331.2726286
14950,93,Suite,No,135.5979823
14951,93,Double,Yes,75.28789131
14952,93,Single,Yes,172.3679044
14953,93,Suite,No,488.2297348
14954,93,Suite,No,55.24170831
14955,93,Double,No,261.9604957
14956,93,Suite,Yes,234.9901376
14957,93,Double,No,380.6425399
14958,93,Suite,No,348.0800084
14959,93,Suite,Yes,386.4107579
14960,93,Single,No,221.2731364
14961,93,Single,Yes,314.5274108
14962,93,Suite,Yes,77.25751368
14963,93,Single,No,160.2056683
14964,93,Single,Yes,66.97875135
14965,93,Single,No,336.3984284
14966,93,Suite,No,157.7147173
14967,93,Single,No,442.8479643
14968,93,Suite,No,376.4454107
14969,93,Suite,Yes,217.1634853
14970,93,Single,No,173.2518442
14971,93,Single,Yes,339.987792
14972,93,Double,No,447.0426536
14973,93,Double,Yes,130.9119375
14974,93,Double,No,346.721136
14975,93,Suite,Yes,197.0371994
14976,93,Suite,Yes,91.76054062
14977,93,Suite,No,238.86164
14978,93,Double,Yes,454.133045
14979,93,Single,No,477.9804444
14980,93,Suite,Yes,225.2717372
14981,93,Double,Yes,112.7029451
14982,93,Double,Yes,481.509922
14983,93,Double,Yes,433.1214358
14984,93,Single,Yes,99.68127892
14985,93,Single,No,105.4321836
14986,93,Suite,Yes,453.4813117
14987,93,Single,Yes,236.2940358
14988,93,Single,No,342.8318526
14989,93,Single,No,132.4207047
14990,93,Double,No,385.5284495
14991,93,Suite,No,398.7204249
14992,93,Double,No,243.8532532
14993,93,Double,No,468.3057054
14994,93,Double,Yes,96.81121171
14995,93,Single,No,169.5639061
14996,93,Single,No,356.5174619
14997,93,Single,Yes,264.8084551
14998,93,Single,No,290.9425692
14999,93,Suite,Yes,361.6044624
15000,93,Double,Yes,285.2375562
15001,93,Single,Yes,51.12674146
15002,93,Double,Yes,356.9872472
15003,93,Single,No,271.4198692
15004,93,Single,No,244.9860513
15005,93,Suite,Yes,210.4128394
15006,93,Double,Yes,476.9926481
15007,93,Single,No,399.2496896
15008,93,Double,No,344.8264544
15009,93,Single,No,147.9500479
15010,93,Single,Yes,58.98326016
15011,93,Suite,Yes,50.04902414
15012,93,Single,Yes,238.5968577
15013,93,Single,Yes,465.2751459
15014,93,Double,Yes,482.2722689
15015,93,Suite,Yes,442.9601463
15016,93,Double,Yes,150.7818302
15017,93,Suite,Yes,446.8766788
15018,93,Suite,No,202.0901929
15019,93,Suite,Yes,355.0309055
15020,93,Double,Yes,316.9096352
15021,93,Suite,Yes,386.5789808
15022,93,Single,No,263.6330732
15023,93,Double,Yes,153.1779791
15024,93,Single,No,111.4443363
15025,93,Double,No,103.3806531
15026,93,Suite,Yes,107.7626037
15027,93,Suite,Yes,459.0397157
15028,93,Suite,Yes,400.0145171
15029,93,Single,No,429.5015452
15030,93,Suite,Yes,202.9745799
15031,93,Suite,No,68.29521251
15032,93,Single,No,176.1366817
15033,93,Suite,No,346.6968956
15034,93,Suite,No,462.3731015
15035,93,Suite,No,420.500389
15036,93,Double,Yes,454.9401632
15037,93,Double,Yes,176.6647778
15038,93,Suite,No,253.8691043
15039,93,Suite,No,418.565776
15040,93,Single,No,420.5270432
15041,93,Suite,Yes,246.2882125
15042,93,Single,No,270.5342244
15043,94,Double,No,239.479675
15044,94,Double,No,365.4572719
15045,94,Double,No,161.7362222
15046,94,Suite,No,138.9867127
15047,94,Single,Yes,72.57048182
15048,94,Double,No,81.21809299
15049,94,Single,No,343.8595301
15050,94,Single,Yes,494.7713696
15051,94,Single,Yes,235.3256137
15052,94,Double,Yes,287.1848305
15053,94,Single,No,309.8224068
15054,94,Suite,No,254.8111777
15055,94,Double,No,413.9408827
15056,94,Double,No,81.72617249
15057,94,Double,No,191.5609175
15058,94,Suite,Yes,388.3916407
15059,94,Double,Yes,176.5012433
15060,94,Single,Yes,188.469917
15061,94,Double,No,482.1696756
15062,94,Single,No,336.7398389
15063,94,Suite,Yes,358.3912541
15064,94,Double,No,117.7494692
15065,94,Single,Yes,484.6626261
15066,94,Suite,Yes,149.662895
15067,94,Suite,Yes,330.2228738
15068,94,Double,Yes,87.22135981
15069,94,Double,No,96.61734723
15070,94,Double,No,108.1547428
15071,94,Double,Yes,310.1961909
15072,94,Single,No,206.4954689
15073,94,Single,Yes,99.19654449
15074,94,Suite,No,110.8759872
15075,94,Single,No,189.0450238
15076,94,Suite,Yes,289.294249
15077,94,Suite,No,352.5845122
15078,94,Single,No,409.5515731
15079,94,Double,No,433.7789833
15080,94,Suite,Yes,51.91830158
15081,94,Suite,No,342.1792585
15082,94,Single,No,415.3223468
15083,94,Suite,No,168.6684276
15084,94,Suite,Yes,60.28222177
15085,94,Suite,Yes,157.4175435
15086,94,Single,No,381.9441348
15087,94,Double,Yes,209.6594803
15088,94,Single,No,381.5425649
15089,94,Single,Yes,259.1434625
15090,94,Double,Yes,410.9152234
15091,94,Single,Yes,450.3184672
15092,94,Suite,Yes,265.7203688
15093,94,Double,No,69.81034814
15094,94,Suite,No,181.8188313
15095,94,Suite,No,279.6700698
15096,94,Suite,No,347.3127114
15097,94,Suite,Yes,51.55673922
15098,94,Suite,Yes,330.0460427
15099,94,Suite,Yes,308.1120119
15100,94,Double,Yes,316.8874576
15101,94,Suite,Yes,497.1782624
15102,94,Suite,No,112.4201833
15103,94,Suite,No,379.2765873
15104,94,Single,Yes,297.4287181
15105,94,Double,Yes,377.2779625
15106,94,Suite,Yes,225.8654812
15107,94,Suite,Yes,238.9755414
15108,94,Single,Yes,450.0392181
15109,94,Double,Yes,455.4077818
15110,94,Double,No,413.724073
15111,94,Suite,No,67.6139711
15112,94,Suite,Yes,238.034238
15113,94,Single,No,137.8550366
15114,94,Single,Yes,388.2275631
15115,94,Suite,No,110.8507541
15116,94,Double,Yes,418.0900079
15117,94,Single,Yes,148.1669793
15118,94,Suite,Yes,110.4847165
15119,94,Suite,Yes,433.1737933
15120,94,Single,Yes,257.4443643
15121,94,Double,Yes,211.494817
15122,94,Suite,Yes,390.1330471
15123,94,Double,No,365.9735263
15124,94,Double,Yes,156.0153693
15125,94,Suite,No,72.04758943
15126,94,Single,Yes,303.2262506
15127,94,Suite,No,91.33897778
15128,94,Double,Yes,178.4537332
15129,94,Single,Yes,264.5909151
15130,94,Single,No,101.4078811
15131,94,Single,Yes,413.894845
15132,94,Single,No,434.6332418
15133,94,Single,Yes,302.0466673
15134,94,Single,No,212.0727474
15135,94,Double,No,312.3305992
15136,94,Suite,No,440.8439741
15137,94,Double,Yes,369.5598453
15138,94,Single,No,183.0484338
15139,94,Suite,Yes,280.5691716
15140,94,Double,No,475.0932046
15141,94,Single,Yes,111.3270882
15142,94,Single,Yes,57.16194944
15143,94,Single,Yes,122.2627305
15144,94,Single,Yes,230.3550323
15145,94,Single,No,442.1280914
15146,94,Single,Yes,207.8807092
15147,94,Single,Yes,306.9198278
15148,94,Suite,No,443.8586195
15149,94,Suite,Yes,297.523528
15150,94,Double,Yes,184.2370576
15151,94,Double,Yes,144.1058874
15152,94,Suite,No,473.4317168
15153,94,Double,Yes,451.1755784
15154,94,Double,No,170.5220402
15155,94,Suite,Yes,166.2592182
15156,94,Suite,No,186.5061485
15157,94,Suite,Yes,247.806482
15158,94,Double,Yes,200.7466884
15159,94,Suite,Yes,274.2322843
15160,94,Suite,No,280.267824
15161,94,Double,No,457.8447787
15162,94,Double,No,79.96093863
15163,94,Single,No,373.5689647
15164,94,Single,No,91.34899025
15165,94,Single,No,75.37218027
15166,94,Double,No,172.1090649
15167,94,Single,No,418.6038763
15168,94,Single,No,472.8888432
15169,94,Suite,No,380.3302396
15170,94,Double,No,350.6406814
15171,94,Single,No,144.4900377
15172,94,Suite,Yes,223.0028043
15173,94,Double,Yes,106.3397486
15174,94,Suite,No,209.5209504
15175,94,Suite,No,357.4935383
15176,94,Double,No,325.1233967
15177,94,Single,Yes,280.9070345
15178,94,Double,No,145.3300364
15179,94,Suite,No,114.4674178
15180,94,Suite,No,158.0254182
15181,94,Double,Yes,478.1947774
15182,94,Suite,No,364.118682
15183,94,Double,No,316.9992531
15184,94,Double,No,282.7907256
15185,94,Double,No,239.59237
15186,94,Double,No,319.3700835
15187,94,Double,Yes,411.8852514
15188,94,Single,Yes,260.7746233
15189,94,Double,Yes,58.90779519
15190,94,Double,Yes,492.0203698
15191,94,Double,No,136.757091
15192,94,Single,No,230.5030721
15193,94,Double,No,192.9930443
15194,94,Single,No,486.1519859
15195,94,Double,No,265.534519
15196,94,Single,No,268.8066966
15197,94,Suite,Yes,239.6043503
15198,94,Double,Yes,294.5557285
15199,94,Suite,Yes,58.31653879
15200,94,Double,Yes,178.2952432
15201,94,Single,No,343.9523294
15202,94,Double,Yes,425.4248526
15203,94,Single,No,308.6697443
15204,94,Single,No,81.65874324
15205,94,Double,No,150.6113758
15206,94,Suite,Yes,265.347146
15207,94,Single,Yes,211.9055153
15208,94,Single,No,183.9237377
15209,94,Single,No,283.713559
15210,94,Single,No,495.8148713
15211,94,Suite,Yes,96.26512874
15212,94,Single,Yes,71.86225906
15213,94,Suite,Yes,126.5575535
15214,94,Double,No,170.8700397
15215,94,Single,Yes,125.8142452
15216,94,Suite,No,118.7036451
15217,94,Single,No,355.9009511
15218,94,Suite,Yes,171.4793553
15219,94,Single,No,118.5477304
15220,94,Single,Yes,431.2254798
15221,94,Single,Yes,300.0499026
15222,94,Suite,Yes,449.3410109
15223,94,Suite,Yes,433.1299357
15224,94,Double,No,119.9246667
15225,94,Double,Yes,376.5571556
15226,94,Single,No,243.6085701
15227,94,Single,No,285.8666076
15228,95,Single,No,249.7548951
15229,95,Single,Yes,485.2999833
15230,95,Double,Yes,195.1404213
15231,95,Suite,No,102.7928346
15232,95,Double,Yes,458.9558885
15233,95,Suite,Yes,183.9410666
15234,95,Double,No,294.4830232
15235,95,Double,Yes,128.3210295
15236,95,Double,No,376.1162334
15237,95,Double,Yes,127.1248165
15238,95,Double,Yes,388.5832893
15239,95,Single,Yes,132.0990122
15240,95,Single,Yes,395.5206751
15241,95,Single,Yes,139.4076122
15242,95,Suite,Yes,318.2926261
15243,95,Double,Yes,292.7151747
15244,95,Single,Yes,446.5773254
15245,95,Suite,No,308.3122918
15246,95,Suite,Yes,262.4435566
15247,95,Single,Yes,396.016682
15248,95,Single,Yes,72.16356058
15249,95,Suite,No,213.5575895
15250,95,Suite,No,402.6965218
15251,95,Suite,No,397.8147426
15252,95,Suite,Yes,112.3156806
15253,95,Single,Yes,230.3371998
15254,95,Single,Yes,282.7541039
15255,95,Single,Yes,441.5343025
15256,95,Suite,Yes,130.2068228
15257,95,Double,Yes,73.93136166
15258,95,Double,Yes,62.83104607
15259,95,Double,No,438.9519545
15260,95,Suite,No,280.7878601
15261,95,Double,Yes,165.3145243
15262,95,Double,Yes,67.12808509
15263,95,Single,Yes,159.5913045
15264,95,Suite,Yes,149.2003706
15265,95,Single,Yes,433.8768252
15266,95,Single,Yes,350.3137819
15267,95,Suite,Yes,272.2413977
15268,95,Double,Yes,431.6401279
15269,95,Single,No,297.6508525
15270,95,Double,Yes,300.6871647
15271,95,Single,No,304.0802908
15272,95,Double,No,106.1728518
15273,95,Suite,Yes,131.1290587
15274,95,Suite,Yes,232.591999
15275,95,Single,No,327.3140221
15276,95,Double,Yes,283.5041301
15277,95,Single,No,369.7671712
15278,95,Double,No,66.31313695
15279,95,Suite,No,112.7793334
15280,95,Single,Yes,499.2370367
15281,95,Single,No,247.6772097
15282,95,Suite,Yes,257.7233887
15283,95,Single,No,281.239954
15284,95,Double,Yes,471.2326694
15285,95,Suite,No,410.2882569
15286,95,Suite,No,97.35926022
15287,95,Suite,No,218.7566465
15288,95,Double,No,443.4569702
15289,95,Single,Yes,421.5453814
15290,95,Single,No,171.0730954
15291,95,Double,Yes,457.705813
15292,95,Double,No,286.3816857
15293,95,Suite,Yes,242.3372076
15294,95,Double,Yes,247.2886905
15295,95,Double,Yes,481.6381913
15296,95,Double,No,75.89663968
15297,95,Double,No,236.594636
15298,95,Single,No,371.5185329
15299,95,Single,No,353.0954758
15300,95,Suite,No,134.3464136
15301,95,Double,Yes,302.5763722
15302,95,Single,Yes,151.0918277
15303,95,Double,No,374.6382742
15304,95,Double,Yes,425.6838448
15305,95,Single,No,89.26420768
15306,95,Single,No,147.3782903
15307,95,Suite,Yes,132.1037635
15308,95,Double,Yes,345.6649829
15309,95,Suite,No,59.58444604
15310,95,Suite,Yes,462.6409751
15311,95,Double,Yes,63.36351004
15312,95,Double,Yes,135.3013939
15313,95,Single,No,279.8306362
15314,96,Single,No,195.0281779
15315,96,Single,Yes,282.8357075
15316,96,Suite,Yes,439.7347325
15317,96,Double,No,218.8322128
15318,96,Suite,Yes,471.095581
15319,96,Double,No,169.4721384
15320,96,Suite,No,490.1150999
15321,96,Double,Yes,232.3775564
15322,96,Single,No,169.8488897
15323,96,Single,No,425.5912171
15324,96,Double,No,310.0167315
15325,96,Single,No,215.9934236
15326,96,Suite,Yes,304.1739713
15327,96,Double,No,302.9864029
15328,96,Single,No,478.1114293
15329,96,Suite,Yes,442.289087
15330,96,Single,Yes,169.8475807
15331,96,Double,No,128.808391
15332,96,Single,Yes,294.8293093
15333,96,Single,Yes,236.2719794
15334,96,Single,Yes,114.8978734
15335,96,Suite,Yes,84.43215334
15336,96,Single,Yes,86.43485982
15337,96,Suite,No,72.6670056
15338,96,Double,Yes,181.3416558
15339,96,Single,No,371.6667742
15340,96,Single,Yes,146.8468048
15341,96,Single,No,74.94450361
15342,96,Single,No,197.8841999
15343,96,Suite,Yes,76.01508185
15344,96,Single,No,413.2100844
15345,96,Double,No,259.5957008
15346,96,Suite,No,186.9501429
15347,96,Suite,Yes,341.086142
15348,96,Single,No,144.0779657
15349,96,Suite,Yes,315.2104619
15350,96,Double,No,72.02255077
15351,96,Double,Yes,53.74290907
15352,96,Suite,Yes,416.8935398
15353,96,Double,Yes,436.1461213
15354,96,Single,No,428.4196263
15355,96,Single,Yes,194.0585023
15356,96,Suite,Yes,426.8135364
15357,96,Double,No,439.5749734
15358,96,Double,Yes,319.341499
15359,96,Suite,No,396.6074134
15360,96,Suite,No,473.8812834
15361,96,Double,Yes,171.5997616
15362,96,Single,No,410.5552207
15363,96,Double,Yes,271.4039606
15364,96,Single,No,375.9683442
15365,96,Suite,Yes,478.6266173
15366,96,Suite,No,463.6970854
15367,96,Single,Yes,382.4656663
15368,96,Single,No,427.547873
15369,96,Suite,Yes,330.0520659
15370,96,Suite,Yes,265.5361554
15371,96,Double,No,54.90796461
15372,96,Suite,No,244.4661805
15373,96,Single,Yes,379.4441362
15374,96,Suite,Yes,137.0774612
15375,96,Suite,Yes,278.5620171
15376,96,Suite,No,419.1665097
15377,96,Double,Yes,180.3917633
15378,96,Double,No,302.6675937
15379,96,Double,No,481.6764602
15380,96,Suite,Yes,415.6657042
15381,96,Double,Yes,287.9465169
15382,96,Single,No,194.6619259
15383,96,Double,Yes,123.2303892
15384,96,Single,No,463.270581
15385,96,Suite,Yes,232.9052155
15386,96,Double,Yes,370.7156055
15387,96,Single,No,453.148159
15388,96,Single,Yes,180.6243078
15389,96,Suite,Yes,308.0114201
15390,96,Double,Yes,346.8685046
15391,96,Suite,Yes,241.1350717
15392,96,Single,No,194.1637708
15393,96,Suite,No,106.1229654
15394,96,Single,No,413.8820872
15395,96,Single,Yes,123.4032632
15396,96,Double,Yes,172.9789951
15397,96,Single,No,51.40351687
15398,96,Suite,Yes,213.7462432
15399,96,Suite,No,293.4912335
15400,96,Single,Yes,488.5057987
15401,96,Double,No,187.0327282
15402,96,Single,Yes,214.5361182
15403,96,Single,Yes,66.52969681
15404,96,Suite,No,392.6367519
15405,96,Suite,No,186.6184225
15406,96,Suite,No,401.0697387
15407,96,Suite,Yes,156.2121314
15408,96,Double,No,301.8854259
15409,96,Double,Yes,85.31764035
15410,96,Suite,No,341.3091995
15411,96,Single,Yes,445.1854484
15412,96,Double,No,113.2797266
15413,96,Single,No,52.90853743
15414,96,Double,Yes,302.9946501
15415,96,Double,No,288.3940475
15416,96,Suite,Yes,365.2584984
15417,96,Double,No,323.9946721
15418,96,Double,Yes,270.4043544
15419,96,Double,No,167.7528204
15420,96,Double,No,472.2417099
15421,96,Suite,Yes,65.22292975
15422,96,Suite,No,468.8464528
15423,96,Double,No,195.4166007
15424,96,Suite,No,99.9154272
15425,96,Double,No,167.2081857
15426,96,Single,No,302.2952508
15427,96,Suite,Yes,334.8657008
15428,96,Single,No,267.0852201
15429,96,Suite,Yes,252.9337509
15430,96,Double,No,246.9336851
15431,96,Double,Yes,96.99398309
15432,96,Single,Yes,101.3437716
15433,96,Double,No,340.4682079
15434,96,Suite,Yes,174.3796036
15435,96,Double,No,177.7095315
15436,96,Double,Yes,222.8030539
15437,96,Double,No,271.979327
15438,96,Single,Yes,74.97728826
15439,96,Double,Yes,133.7422481
15440,96,Single,No,488.5201235
15441,96,Double,No,304.0431224
15442,96,Single,Yes,107.266177
15443,96,Double,No,52.23060644
15444,96,Suite,Yes,339.6285339
15445,96,Single,No,208.6852206
15446,96,Single,Yes,445.5842122
15447,96,Single,No,497.1135196
15448,96,Single,Yes,252.4998062
15449,96,Suite,Yes,309.1721883
15450,96,Single,No,293.877076
15451,96,Single,No,435.8922545
15452,96,Double,No,258.9801117
15453,96,Double,Yes,279.9154624
15454,96,Single,No,255.0672342
15455,96,Single,No,480.2832654
15456,96,Single,Yes,81.36663553
15457,96,Suite,Yes,374.3087476
15458,96,Suite,Yes,123.7651473
15459,96,Double,No,303.6738474
15460,96,Single,Yes,425.8628325
15461,96,Double,Yes,125.8488244
15462,96,Suite,No,273.1602858
15463,96,Single,Yes,412.1766805
15464,96,Single,No,283.1074378
15465,96,Double,Yes,397.9748707
